Lat,Lon,ANPP,MAT,MAP,SOL,PET,AI,STN,SOC,PH,BD,CN,SILT,CLAY,ELEV,ASP,SLOPE,Formation
43.63,116.7,131.6666667,1.12667,317,183610,1188,2668,0.523562,5.72438,6.97756,1.26544,10.9426,26.4396,13.102,1184,212.733,0.571753,"Temperate Grassland, Meadow & Shrubland"
43.63,116.7,80,1.12667,317,183610,1188,2668,0.523562,5.72438,6.97756,1.26544,10.9426,26.4396,13.102,1184,212.733,0.571753,"Temperate Grassland, Meadow & Shrubland"
43.96,116.37,159,1.29633,283,185114,1224,2314,0.494721,4.67372,7.09014,1.38066,9.45588,24.875,16.1252,1133,194.511,0.827889,"Temperate Grassland, Meadow & Shrubland"
43.71666667,116.6333333,167.4,1.05833,308,183586,1195,2576,0.50134,4.4731,7.1175,1.3091,8.9224,12.417,12.135,1182,124.715,1.36104,"Temperate Grassland, Meadow & Shrubland"
43.43333333,116.0666667,234.31,0.275,322,185019,1176,2737,0.58696,6.1847,6.6234,1.1977,10.537,28.49,19.066,1440,9.95255,1.87244,"Temperate Grassland, Meadow & Shrubland"
43.71666667,116.6333333,266.7,1.05833,308,183586,1195,2576,0.50134,4.4731,7.1175,1.3091,8.9224,12.417,12.135,1182,124.715,1.36104,"Temperate Grassland, Meadow & Shrubland"
43.63333333,116.7,132.111,1.11667,318,183346,1189,2673,0.49979,5.5341,7.0786,1.2724,11.073,27.248,13.458,1188,211.5,0.576684,"Temperate Grassland, Meadow & Shrubland"
43.28333333,-89.36666667,409.3023256,7.55,842,157753,1067,7886,0.61703,8.1735,6.429,1.4448,13.247,59.155,23.218,296,190.655,0.363227,"Temperate Grassland, Meadow & Shrubland"
43.175,-90.067,395.8,7.90133,808,157444,1064,7584,0.799415,5.70793,6.15644,1.53372,7.15064,44.154,12.5813,221,134.001,0.0801055,"Temperate Grassland, Meadow & Shrubland"
43.13333333,-88.86666667,576,7.925,832,158059,1075,7736,0.67391,7.9469,6.1564,1.4917,11.792,52.108,22.747,241,273.515,0.435894,"Temperate Grassland, Meadow & Shrubland"
43.63333333,116.7,274.6,1.11667,318,183346,1189,2673,0.49979,5.5341,7.0786,1.2724,11.073,27.248,13.458,1188,211.5,0.576684,"Temperate Grassland, Meadow & Shrubland"
43.55083333,116.6752778,195.9185,1.04369,321,184259,1193,2689,0.51079,4.66117,7.01148,1.28961,9.13114,16.2364,11.2885,1263,246.221,0.385254,"Temperate Grassland, Meadow & Shrubland"
43.54694444,116.6886111,96.7275,1.01362,322,184151,1189,2706,0.511558,4.81117,7.013,1.31175,9.40597,19.0618,11.8457,1269,279.221,0.849485,"Temperate Grassland, Meadow & Shrubland"
43.95,-101.87,249,8.49333,434,174440,1504,2881,0.819952,7.58558,6.95922,1.67604,9.24662,39.4378,49.4508,737,17.7538,1.12621,"Temperate Grassland, Meadow & Shrubland"
43.75,-112,55,6.26667,298,179166,1344,2215,0.63548,8.3047,7.5667,1.496,13.068,39.312,24.884,1463,264.546,0.132235,Cool Semi-Desert Scrub & Grassland
43.75,-112,78,6.26667,298,179166,1344,2215,0.63548,8.3047,7.5667,1.496,13.068,39.312,24.884,1463,264.546,0.132235,Cool Semi-Desert Scrub & Grassland
43.82,-111.78,123,5.88667,364,177241,1316,2763,0.594558,8.06944,7.3302,1.50547,13.5625,42.7842,23.4985,1504,324.354,2.22397,Cool Semi-Desert Scrub & Grassland
43.82,-111.78,98,5.88667,364,177241,1316,2763,0.594558,8.06944,7.3302,1.50547,13.5625,42.7842,23.4985,1504,324.354,2.22397,Cool Semi-Desert Scrub & Grassland
44,-112,173,5.875,304,176950,1351,2248,0.59879,7.0916,7.3554,1.5131,11.843,40.292,22.769,1572,214.403,1.41293,Cool Semi-Desert Scrub & Grassland
43,112.48,44.4,4.065,189,194659,1543,1224,0.47122,2.3787,7.65206,1.38266,5.04538,14.8764,9.02842,1097,133.478,0.234495,Cool Semi-Desert Scrub & Grassland
42.63,112.78,58.9,4.733,212,192560,1564,1356,0.478198,2.34149,7.63188,1.39202,4.89654,13.5409,9.54479,1126,263.246,0.205015,Cool Semi-Desert Scrub & Grassland
42.2,113.03,108.9,4.18167,252,190750,1471,1710,0.46787,2.55124,7.46602,1.40414,5.45284,14.8576,10.6625,1281,340.48,0.242904,Cool Semi-Desert Scrub & Grassland
42.96,112.74,50.9,4.311,195,193995,1551,1258,0.480957,2.16436,7.64616,1.38875,4.50019,12.7071,17.8415,1098,75.9444,0.291828,Cool Semi-Desert Scrub & Grassland
42.59,113.6,45.7,4.76833,227,193514,1550,1464,0.473314,2.40842,7.53524,1.45894,5.08832,23.0894,14.3922,1082,279.083,0.358762,Cool Semi-Desert Scrub & Grassland
42.46,112.49,38.1,4.57867,204,194173,1548,1319,0.482057,2.39424,7.60189,1.4704,4.96747,20.8493,12.6458,1244,309.448,0.674888,Cool Semi-Desert Scrub & Grassland
42.09,112.16,130.3,3.77467,236,190243,1450,1627,0.496872,3.24906,7.44793,1.45021,6.54257,40.5542,22.1366,1402,97.4655,1.34206,Cool Semi-Desert Scrub & Grassland
42.45,83.28,120,0.401667,258,179984,938,2753,0.748282,6.121,7.21448,1.2147,7.95446,37.2102,19.8512,2549,178.989,14.5138,"Alpine Scrub, Forb Meadow & Grassland"
42.45111111,120.0480556,215.67,7.49767,427,184933,1472,2902,0.448938,4.17101,7.326,1.31382,9.2985,27.6099,19.5587,474,136.709,0.69683,"Temperate Grassland, Meadow & Shrubland"
42.09388889,120.6088889,32.87,7.23296,468,187693,1426,3281,0.532586,5.52869,7.29411,1.29141,10.4074,36.2633,23.3677,511,208.598,2.26776,"Temperate Grassland, Meadow & Shrubland"
42.28333333,118.9666667,136.6,7.73333,367,187375,1447,2535,0.33606,2.8159,7.5479,1.3183,8.3792,25.062,20.231,564,70.2809,0.230149,"Temperate Grassland, Meadow & Shrubland"
42.28333333,119.8666667,215.7,7.06667,435,185784,1446,3007,0.49007,5.3242,7.5437,1.3255,10.864,32.366,16.595,639,71.6583,1.44029,"Temperate Grassland, Meadow & Shrubland"
42.68333333,111.4166667,40.6,5.43333,169,194940,1618,1044,0.48168,2.5727,7.6793,1.3743,5.3411,27.668,16.929,1049,123.254,0.480658,Cool Semi-Desert Scrub & Grassland
42.33333333,110.9166667,46.3,5.43333,182,194882,1593,1141,0.45258,2.4007,7.7065,1.4705,5.3045,31.248,15.848,1076,319.247,0.895374,Cool Semi-Desert Scrub & Grassland
42.1,110.6166667,18.3,5.16667,207,193657,1562,1325,0.43671,2.3691,7.6483,1.4362,5.4249,29.649,15.414,1202,76.4362,0.585393,Cool Semi-Desert Scrub & Grassland
42.3,116.1166667,83.2,2.8,354,186749,1271,2783,0.49389,5.277,7.052,1.2389,10.685,19.596,15.696,1287,301.386,0.565226,"Temperate Grassland, Meadow & Shrubland"
42.25,116.02,208.7,2.8,356,186849,1262,2819,0.486798,5.02086,7.02458,1.25704,10.3144,15.7444,16.7878,1306,334.478,0.42113,"Temperate Grassland, Meadow & Shrubland"
42.3,116.1008333,140.3542857,2.82417,358,186378,1272,2811,0.49237,5.02814,7.05111,1.23776,10.2119,17.6063,14.5118,1283,343.918,0.322411,"Temperate Grassland, Meadow & Shrubland"
42.45138889,116.0483333,219.2,2.07944,354,185584,1236,2862,0.509034,5.48235,7.04798,1.20242,10.7792,28.5832,20.3317,1404,147.473,3.00572,"Temperate Grassland, Meadow & Shrubland"
42.09388889,120.6088889,27.5,7.23296,468,187693,1426,3281,0.532586,5.52869,7.29411,1.29141,10.4074,36.2633,23.3677,511,208.598,2.26776,"Temperate Grassland, Meadow & Shrubland"
42.3,116.1,148.68,2.825,358,186366,1272,2813,0.49321,5.0431,7.0516,1.2368,10.225,17.626,14.513,1283,340.441,0.319326,"Temperate Grassland, Meadow & Shrubland"
42.88333333,116.45,77.18,1.13333,347,184454,1172,2959,0.50416,4.6015,7.009,1.2748,9.1271,23.647,16.375,1356,329.08,0.255496,"Temperate Grassland, Meadow & Shrubland"
42.65,113.95,171.77,4.45833,270,187677,1494,1806,0.4743,2.446,7.532,1.4753,5.157,31.533,16.356,1106,25.8934,0.461163,Cool Semi-Desert Scrub & Grassland
42.08333333,110.6,37.88,5.15,206,194159,1564,1316,0.45276,2.3299,7.6002,1.474,5.146,30.08,15.992,1223,59.4411,0.392013,Cool Semi-Desert Scrub & Grassland
42.1,112.1,148.4,3.43333,243,189821,1427,1701,0.51387,2.5633,7.1154,1.4594,4.9884,39.355,21.556,1504,110.272,1.63235,Cool Semi-Desert Scrub & Grassland
42.2,111.95,88.64,3.64167,205,193582,1470,1394,0.52213,3.3472,7.4807,1.425,6.4106,39.566,21.497,1412,295.938,2.04595,Cool Semi-Desert Scrub & Grassland
42.91666667,120.7,152.48,7.15,434,183670,1468,2955,0.47571,4.4805,7.2287,1.2846,9.4187,19.49,15.441,359,88.9148,0.0989025,"Temperate Grassland, Meadow & Shrubland"
42.27394444,112.7880278,107.90345,4.63347,229,192161,1514,1513,0.478557,2.86842,7.54363,1.46157,5.99394,25.647,15.9265,1199,51.201,0.172916,Cool Semi-Desert Scrub & Grassland
42.20833333,116.375,174.1056,2.78333,393,184315,1241,3166,0.45763,5.0569,7.0628,1.2828,11.05,26.655,15.911,1327,130.659,1.27813,"Temperate Grassland, Meadow & Shrubland"
42.20833333,116.375,199.28226,2.78333,393,184315,1241,3166,0.45763,5.0569,7.0628,1.2828,11.05,26.655,15.911,1327,130.659,1.27813,"Temperate Grassland, Meadow & Shrubland"
42.18333333,-93.5,540,8.60833,851,164328,1170,7271,1.0444,8.9031,6.0818,1.5364,8.5246,48.067,27.856,318,244.032,0.154,"Temperate Grassland, Meadow & Shrubland"
42.03333333,116.2833333,208.7465,3.08333,405,184850,1260,3213,0.4733,5.3421,6.7877,1.2518,11.287,31.22,17.487,1344,215.99,1.76482,"Temperate Grassland, Meadow & Shrubland"
42.03333333,116.2833333,255.889,3.08333,405,184850,1260,3213,0.4733,5.3421,6.7877,1.2518,11.287,31.22,17.487,1344,215.99,1.76482,"Temperate Grassland, Meadow & Shrubland"
42.03333333,116.2833333,73.427745,3.08333,405,184850,1260,3213,0.4733,5.3421,6.7877,1.2518,11.287,31.22,17.487,1344,215.99,1.76482,"Temperate Grassland, Meadow & Shrubland"
43.03,-89.43,825,7.847,833,158908,1074,7753,0.612158,7.17623,6.4125,1.51268,11.735,58.2434,22.143,291,61.1683,0.878327,"Temperate Grassland, Meadow & Shrubland"
42.38333333,110.3833333,439.07,5.66667,174,196921,1638,1061,0.45616,2.3589,7.6766,1.3942,5.1712,32.2,17.74,1126,141.755,0.20227,Cool Semi-Desert Scrub & Grassland
42.21666667,116,323.67,2.60833,366,185714,1265,2891,0.46685,5.0025,7.0473,1.2741,10.715,30.489,19.434,1334,31.3363,1.19453,"Temperate Grassland, Meadow & Shrubland"
42.04,116.3,128.915,3.115,406,184888,1259,3224,0.472892,5.20296,6.97696,1.26654,11.0038,28.9618,17.6636,1333,268.286,1.80522,"Temperate Grassland, Meadow & Shrubland"
42.04,116.3,130.22,3.115,406,184888,1259,3224,0.472892,5.20296,6.97696,1.26654,11.0038,28.9618,17.6636,1333,268.286,1.80522,"Temperate Grassland, Meadow & Shrubland"
42.03333333,116.2833333,186.6973798,3.08333,405,184850,1260,3213,0.4733,5.3421,6.7877,1.2518,11.287,31.22,17.487,1344,215.99,1.76482,"Temperate Grassland, Meadow & Shrubland"
42.27916667,112.7955556,132.14305,4.61722,231,191940,1512,1526,0.479249,2.83322,7.55017,1.46458,5.91193,24.5109,15.6567,1196,118.648,0.203194,Cool Semi-Desert Scrub & Grassland
42.03333333,116.2833333,170.5,3.08333,405,184850,1260,3213,0.4733,5.3421,6.7877,1.2518,11.287,31.22,17.487,1344,215.99,1.76482,"Temperate Grassland, Meadow & Shrubland"
42.03333333,116.2833333,364.5,3.08333,405,184850,1260,3213,0.4733,5.3421,6.7877,1.2518,11.287,31.22,17.487,1344,215.99,1.76482,"Temperate Grassland, Meadow & Shrubland"
41.52,110.69,83.3,4.142,260,194740,1476,1760,0.507748,3.71286,7.00887,1.39742,7.31214,37.9729,20.1404,1509,83.7326,1.52821,Cool Semi-Desert Scrub & Grassland
41.39,108.49,61.7,6.101,214,195860,1568,1361,0.451214,2.85765,7.73597,1.44557,6.33371,37.0094,19.655,1193,220.219,1.30896,Cool Semi-Desert Scrub & Grassland
41.51,108.76,27.7,5.35533,237,193059,1538,1537,0.482623,2.8483,7.62695,1.48668,5.90125,31.2285,23.2622,1289,154.78,0.791617,Cool Semi-Desert Scrub & Grassland
41.5,108.83,39.7,5.42,236,193685,1547,1522,0.474062,2.82776,7.58436,1.47808,5.96846,34.4806,21.513,1283,199.903,0.415832,Cool Semi-Desert Scrub & Grassland
41.82,108.54,33.3,3.75867,204,194147,1474,1381,0.535892,2.50624,7.45329,1.388,4.6768,38.7339,23.5582,1531,261.582,0.905498,Cool Semi-Desert Scrub & Grassland
41.74,111.79,126.9,3.68833,236,191425,1432,1645,0.505993,3.35835,7.38557,1.43231,6.63724,41.2446,20.9462,1450,110.448,0.728256,Cool Semi-Desert Scrub & Grassland
41.83,111.9,35.2,3.45,214,194506,1450,1475,0.511776,3.32558,7.3803,1.45154,6.49848,41.6872,21.7682,1436,180.078,0.322077,Cool Semi-Desert Scrub & Grassland
41.76,111.82,27.7,3.667,214,194680,1451,1472,0.509107,3.37185,7.38257,1.44146,6.62428,41.1971,21.3147,1443,328.587,0.991352,Cool Semi-Desert Scrub & Grassland
41.87,111.95,125.5,3.20833,220,193545,1440,1526,0.521784,3.41334,7.13682,1.40676,6.54248,41.5006,20.9714,1483,165.873,1.16759,Cool Semi-Desert Scrub & Grassland
41.94,81.31,98.5,1.695,252,178210,1007,2498,0.723868,10.1654,7.31552,1.11969,14.057,35.1074,17.8761,2445,181.013,16.1019,"Alpine Scrub, Forb Meadow & Grassland"
41.8,80.65,341.3,1.15,263,177208,977,2691,0.68212,9.5404,7.0309,1.2093,13.986,34.069,17.136,2467,129.42,12.524,"Alpine Scrub, Forb Meadow & Grassland"
41.82888889,120.2830556,59.68,7.774,467,189036,1424,3281,0.386615,4.78795,7.26713,1.31462,12.3762,36.171,23.9412,463,206.932,2.65755,"Temperate Grassland, Meadow & Shrubland"
41.77388889,120.47,41.34,8.249,467,189172,1444,3235,0.403114,6.32549,7.2711,1.26785,15.6962,34.7098,21.9605,322,265.059,2.44453,"Temperate Grassland, Meadow & Shrubland"
41.45,120.05,40.11,8.56667,483,189176,1437,3361,0.35675,4.0173,7.2036,1.3193,11.261,36.836,23.72,318,139.713,0.974773,"Temperate Grassland, Meadow & Shrubland"
41.61666667,110.9666667,111.9,3.7,239,194834,1470,1624,0.51024,4.2889,7.0568,1.4586,8.4058,39.287,21.327,1502,45.2499,0.509498,Cool Semi-Desert Scrub & Grassland
41.53333333,82.36666667,38.7,11.0917,128,189355,1592,803,0.43121,4.5769,7.7493,1.2752,10.614,28.372,21.398,1001,299.909,0.118775,"Alpine Scrub, Forb Meadow & Grassland"
41.68333333,110.4166667,67.8,4.25,260,193081,1481,1754,0.5309,2.4842,7.2592,1.5068,4.6793,34.346,20.172,1416,282.395,0.94931,Cool Semi-Desert Scrub & Grassland
41.83333333,108.4666667,25.7,3.85833,200,194830,1485,1346,0.54707,2.5409,7.4205,1.3447,4.6445,41.627,24.515,1552,36.6738,0.465088,Cool Semi-Desert Scrub & Grassland
41.81666667,108.2833333,54,4.66667,222,190347,1499,1480,0.513,2.6758,7.5175,1.3063,5.2159,40.926,20.912,1413,28.1401,1.22387,Cool Semi-Desert Scrub & Grassland
41.51666667,111.6833333,53.6,3.775,230,194264,1439,1597,0.50052,2.6773,7.3279,1.4514,5.349,38.547,21.402,1494,293.643,0.701292,Cool Semi-Desert Scrub & Grassland
41.2,-107.2,138.546,2.925,419,187335,1255,3336,0.77277,10.298,6.1335,1.5124,13.327,37.647,21.124,2518,265.602,3.06297,Cool Semi-Desert Scrub & Grassland
41.61666667,110.9666667,77.79,3.7,239,194834,1470,1624,0.51024,4.2889,7.0568,1.4586,8.4058,39.287,21.327,1502,45.2499,0.509498,Cool Semi-Desert Scrub & Grassland
41.45,107.05,49.19,4.575,159,193845,1538,1033,0.54116,2.6192,7.5046,1.2743,4.84,39.67,21.73,1603,226.314,0.449053,Cool Semi-Desert Scrub & Grassland
41.18477778,-104.8866667,121.368,7.5288,387,187891,1612,2397,0.518266,5.30985,6.85601,1.54461,10.2456,20.49,25.1864,1904,156.984,0.757432,"Temperate Grassland, Meadow & Shrubland"
41.2,-104.89,146,7.425,386,187691,1613,2394,0.52039,5.42306,6.85944,1.55172,10.42,25.5156,23.5844,1922,161.804,0.872694,"Temperate Grassland, Meadow & Shrubland"
41.78333333,111.8833333,95.92345,3.6,224,193470,1450,1544,0.51877,4.0774,7.3981,1.4304,7.8598,40.368,21.206,1436,211.695,0.465779,Cool Semi-Desert Scrub & Grassland
41.23333333,-105.5666667,286,5.275,316,188637,1488,2123,0.50331,4.6639,7.2046,1.7342,9.2665,29.511,21.768,2236,267.67,0.951701,"Temperate Grassland, Meadow & Shrubland"
41.25,-102.1,386,9.40833,425,187426,1624,2616,0.50465,4.375,6.8991,1.5137,8.6693,44.669,19.142,1135,268.21,1.13778,"Temperate Grassland, Meadow & Shrubland"
41.48333333,-101.85,304,8.96667,416,185195,1582,2628,0.54719,5.0845,6.8517,1.5085,9.292,42.012,18.395,1151,256.61,1.13576,"Temperate Grassland, Meadow & Shrubland"
41.06666667,-100.7666667,524,9.3,496,185291,1527,3246,0.49864,4.4124,6.9565,1.4954,8.8489,35.206,14.957,906,315.334,0.698249,"Temperate Grassland, Meadow & Shrubland"
41.21666667,-100.6333333,572,9.25,516,184037,1536,3359,0.51853,4.3665,6.8213,1.5111,8.4208,29.706,13.144,903,129.258,0.71953,"Temperate Grassland, Meadow & Shrubland"
40.95,-99.03333333,694,9.8,642,180518,1474,4354,0.48332,3.938,6.484,1.5248,8.1478,53.093,17.921,649,51.596,0.405508,"Temperate Grassland, Meadow & Shrubland"
41.28333333,-98,508,9.91667,683,177421,1433,4763,0.59491,6.6764,6.1246,1.5028,11.222,47.294,25.141,525,119.025,0.21943,"Temperate Grassland, Meadow & Shrubland"
41.2,-104.89,137,7.425,386,187691,1613,2394,0.52039,5.42306,6.85944,1.55172,10.42,25.5156,23.5844,1922,161.804,0.872694,"Temperate Grassland, Meadow & Shrubland"
41.18333333,-104.8833333,163.1,7.54167,386,187972,1612,2393,0.51791,5.2099,6.8358,1.5562,10.06,19.457,25.275,1900,170.182,0.614923,"Temperate Grassland, Meadow & Shrubland"
41.002,-101.0063333,271.065,9.42333,475,185579,1572,3023,0.568212,4.42443,6.6133,1.50422,7.80332,28.7719,13.1128,954,159.108,0.241455,"Temperate Grassland, Meadow & Shrubland"
41.13,-104.82,118,7.768,388,188866,1615,2399,0.509751,4.94245,6.81265,1.54307,9.69593,22.6356,21.6026,1848,117.454,0.273053,"Temperate Grassland, Meadow & Shrubland"
41.13,-104.82,164,7.768,388,188866,1615,2399,0.509751,4.94245,6.81265,1.54307,9.69593,22.6356,21.6026,1848,117.454,0.273053,"Temperate Grassland, Meadow & Shrubland"
41.87,-113.08,339,9.15933,277,192446,1689,1639,0.381597,3.38011,7.7394,1.53993,8.85817,40.0536,20.9235,1368,184.218,0.456597,Cool Semi-Desert Scrub & Grassland
41.87,-113.08,203,9.15933,277,192446,1689,1639,0.381597,3.38011,7.7394,1.53993,8.85817,40.0536,20.9235,1368,184.218,0.456597,Cool Semi-Desert Scrub & Grassland
41.4,-105.2666667,47.5,5.75,342,187004,1506,2270,0.6475,5.3943,7.1195,1.5737,8.331,36.101,22.995,2203,65.9094,1.5567,"Temperate Grassland, Meadow & Shrubland"
41.55,-93.28333333,592.5581395,9.60833,921,166266,1208,7620,0.76803,6.2153,6.2001,1.5041,8.0926,54.975,27.807,265,79.9396,0.501077,"Temperate Grassland, Meadow & Shrubland"
41.78333333,111.8833333,248.3,3.6,224,193470,1450,1544,0.51877,4.0774,7.3981,1.4304,7.8598,40.368,21.206,1436,211.695,0.465779,Cool Semi-Desert Scrub & Grassland
41.78333333,111.8833333,259.4,3.6,224,193470,1450,1544,0.51877,4.0774,7.3981,1.4304,7.8598,40.368,21.206,1436,211.695,0.465779,Cool Semi-Desert Scrub & Grassland
41.08,-113.08,109,10.1727,245,197411,1762,1389,0.429304,3.34229,8.03604,1.54786,7.77396,40.6086,27.4948,1287,275.322,0.109742,Cool Semi-Desert Scrub & Grassland
41.87,-112.75,60,8.80333,315,191663,1635,1928,0.405946,3.68328,7.6062,1.52738,9.07324,47.0378,22.214,1420,226.206,0.8943,Cool Semi-Desert Scrub & Grassland
41.87,-112.75,64,8.80333,315,191663,1635,1928,0.405946,3.68328,7.6062,1.52738,9.07324,47.0378,22.214,1420,226.206,0.8943,Cool Semi-Desert Scrub & Grassland
41.87,-112.75,154,8.80333,315,191663,1635,1928,0.405946,3.68328,7.6062,1.52738,9.07324,47.0378,22.214,1420,226.206,0.8943,Cool Semi-Desert Scrub & Grassland
40.82,-104.77,234.9183333,8.979,368,192273,1710,2150,0.415709,3.14791,6.65658,1.63325,7.57144,29.0046,20.7121,1648,151.327,0.600506,"Temperate Grassland, Meadow & Shrubland"
40.81277778,-104.7772222,85.4701,8.9653,368,192278,1710,2152,0.405021,3.15443,6.84328,1.63137,7.78783,26.9834,18.7948,1650,98.8779,0.851106,"Temperate Grassland, Meadow & Shrubland"
40.1,-105.6,150,-0.366667,704,184128,1147,6135,0.71445,9.065,5.8142,1.6619,12.688,21.599,13.13,3500,138.899,11.424,"Temperate Grassland, Meadow & Shrubland"
40.1,-105.6,260,-0.366667,704,184128,1147,6135,0.71445,9.065,5.8142,1.6619,12.688,21.599,13.13,3500,138.899,11.424,"Temperate Grassland, Meadow & Shrubland"
40.8,-104.8,100,8.91667,371,192188,1703,2177,0.40393,3.2202,6.6013,1.6369,7.9721,21.347,19.68,1653,210.194,0.763294,"Temperate Grassland, Meadow & Shrubland"
40.8,-104.7166667,130,9.05833,369,192423,1718,2147,0.41051,3.0915,7.0539,1.601,7.5308,29.727,18.38,1628,211.253,0.553848,"Temperate Grassland, Meadow & Shrubland"
40.85,-104.7333333,214,8.95,367,192027,1710,2146,0.39016,3.0694,6.9905,1.65,7.8671,28.013,18.769,1654,156.009,0.614025,"Temperate Grassland, Meadow & Shrubland"
40.68333333,-104.0666667,88,9.175,347,193761,1741,1992,0.60684,4.0684,7.1094,1.5593,6.7042,33.459,22.079,1506,107.693,0.377495,"Temperate Grassland, Meadow & Shrubland"
40.16666667,-104.4666667,136,9.91667,365,197430,1791,2037,0.49528,3.2917,7.0535,1.5473,6.6461,27.618,19.365,1470,107.169,0.618641,"Temperate Grassland, Meadow & Shrubland"
40.63333333,-103.6833333,150,9.48333,362,194041,1752,2065,0.58474,4.0926,6.9947,1.5734,6.9989,21.854,21.493,1401,62.2039,0.547108,"Temperate Grassland, Meadow & Shrubland"
40.4,-103.2,252,9.85,396,194527,1751,2260,0.56272,4.0627,6.945,1.5817,7.2198,28.791,22.335,1293,197.417,0.466794,"Temperate Grassland, Meadow & Shrubland"
40.7,-99.13333333,666,9.99167,627,182968,1483,4225,0.55243,4.4386,6.8321,1.5163,8.0348,44.044,18.783,667,162.877,0.743168,"Temperate Grassland, Meadow & Shrubland"
40.86666667,-96.81666667,830,10.575,732,176275,1421,5149,0.80551,8.8272,6.2686,1.5378,10.959,50.098,28.844,397,77.3664,0.691406,"Temperate Grassland, Meadow & Shrubland"
40.82,-104.75,94,8.97333,367,192445,1712,2141,0.460598,3.8667,6.61024,1.6187,8.38738,28.3944,22.1208,1651,203.74,0.436089,"Temperate Grassland, Meadow & Shrubland"
40.81666667,-107.7666667,137,5.925,357,194358,1484,2405,0.62889,4.8399,7.1028,1.5429,7.6959,39.841,25.405,2147,27.1185,1.52466,Cool Semi-Desert Scrub & Grassland
40.838384,-104.765422,63.0137,8.92023,369,192057,1705,2163,0.417331,3.25658,6.5112,1.61791,7.80454,17.8022,20.0051,1669,125.232,0.459423,"Temperate Grassland, Meadow & Shrubland"
40.81666667,-104.7666667,93.00205,9.00833,367,192401,1711,2144,0.42821,3.2838,6.5316,1.6169,7.6687,29.726,21.964,1642,171.236,0.531931,"Temperate Grassland, Meadow & Shrubland"
40.81666667,-104.7666667,97,9.00833,367,192401,1711,2144,0.42821,3.2838,6.5316,1.6169,7.6687,29.726,21.964,1642,171.236,0.531931,"Temperate Grassland, Meadow & Shrubland"
40.81666667,-104.7666667,94.88888889,9.00833,367,192401,1711,2144,0.42821,3.2838,6.5316,1.6169,7.6687,29.726,21.964,1642,171.236,0.531931,"Temperate Grassland, Meadow & Shrubland"
40.81666667,-104.7666667,98.06,9.00833,367,192401,1711,2144,0.42821,3.2838,6.5316,1.6169,7.6687,29.726,21.964,1642,171.236,0.531931,"Temperate Grassland, Meadow & Shrubland"
40,-89,328,11.1417,993,166348,1251,7935,0.85722,7.2986,6.4847,1.5169,8.5142,57.77,29.258,213,101.383,0.0972922,"Temperate Grassland, Meadow & Shrubland"
40.2,-90,355.5555556,11.1583,935,167613,1278,7314,0.82416,7.4125,6.3986,1.5095,8.994,54.464,26.053,151,308.257,0.148114,"Temperate Grassland, Meadow & Shrubland"
40.05,-105.58,81.4,0.378333,641,188056,1187,5397,0.688574,11.049,5.3145,1.68788,16.0498,36.9816,16.6342,3391,132.562,5.65428,"Temperate Grassland, Meadow & Shrubland"
40.05,-105.58,180,0.378333,641,188056,1187,5397,0.688574,11.049,5.3145,1.68788,16.0498,36.9816,16.6342,3391,132.562,5.65428,"Temperate Grassland, Meadow & Shrubland"
40.05,-105.58,233.1,0.378333,641,188056,1187,5397,0.688574,11.049,5.3145,1.68788,16.0498,36.9816,16.6342,3391,132.562,5.65428,"Temperate Grassland, Meadow & Shrubland"
40.82,-104.77,172,8.979,368,192273,1710,2150,0.415709,3.14791,6.65658,1.63325,7.57144,29.0046,20.7121,1648,151.327,0.600506,"Temperate Grassland, Meadow & Shrubland"
40.46,-104.46,112.5,9.73167,351,196034,1764,1991,0.450198,3.23169,7.02804,1.5427,7.2022,23.8953,17.6714,1436,293.522,0.678638,"Temperate Grassland, Meadow & Shrubland"
40.46,-104.46,112.5,9.73167,351,196034,1764,1991,0.450198,3.23169,7.02804,1.5427,7.2022,23.8953,17.6714,1436,293.522,0.678638,"Temperate Grassland, Meadow & Shrubland"
40.8,-104.8,84.92962181,8.91667,371,192188,1703,2177,0.40393,3.2202,6.6013,1.6369,7.9721,21.347,19.68,1653,210.194,0.763294,"Temperate Grassland, Meadow & Shrubland"
40.41666667,107.8333333,235.14,7.38333,197,198880,1656,1188,0.36168,2.2588,7.7432,1.2977,6.2452,37.453,22.724,1181,287.557,0.273592,Cool Semi-Desert Scrub & Grassland
40.81666667,-104.7666667,93.52933333,9.00833,367,192401,1711,2144,0.42821,3.2838,6.5316,1.6169,7.6687,29.726,21.964,1642,171.236,0.531931,"Temperate Grassland, Meadow & Shrubland"
40.81666667,-104.7666667,104.2766667,9.00833,367,192401,1711,2144,0.42821,3.2838,6.5316,1.6169,7.6687,29.726,21.964,1642,171.236,0.531931,"Temperate Grassland, Meadow & Shrubland"
40.81666667,-104.7666667,96.00333333,9.00833,367,192401,1711,2144,0.42821,3.2838,6.5316,1.6169,7.6687,29.726,21.964,1642,171.236,0.531931,"Temperate Grassland, Meadow & Shrubland"
40.8,-104.8,172,8.91667,371,192188,1703,2177,0.40393,3.2202,6.6013,1.6369,7.9721,21.347,19.68,1653,210.194,0.763294,"Temperate Grassland, Meadow & Shrubland"
40,-105,340,10.0583,430,197229,1782,2412,0.50477,4.5944,6.892,1.5753,9.102,30.093,19.528,1593,65.293,0.674426,"Temperate Grassland, Meadow & Shrubland"
